0	-8.04304
0.00874774	-7.99028
0.0174955	-7.93767
0.0262432	-7.88521
0.0349909	-7.8329
0.0437387	-7.78074
0.0524864	-7.72872
0.0612341	-7.67685
0.0699819	-7.62512
0.0787296	-7.57353
0.0874773	-7.52208
0.0962251	-7.47076
0.104973	-7.41958
0.113721	-7.36854
0.122468	-7.31763
0.131216	-7.26686
0.139964	-7.21621
0.148711	-7.1657
0.157459	-7.11531
0.166207	-7.06506
0.174955	-7.01493
0.183702	-6.96494
0.19245	-6.91507
0.201198	-6.86534
0.209946	-6.81573
0.218693	-6.76626
0.227441	-6.71692
0.236189	-6.66771
0.244936	-6.61864
0.253684	-6.5697
0.262432	-6.52091
0.27118	-6.47225
0.279927	-6.42375
0.288675	-6.37538
0.297423	-6.32717
0.306171	-6.27912
0.314918	-6.23123
0.323666	-6.1835
0.332414	-6.13593
0.341162	-6.08855
0.349909	-6.04134
0.358657	-5.99432
0.367405	-5.9475
0.376152	-5.90087
0.3849	-5.85445
0.393648	-5.80825
0.402396	-5.76228
0.411143	-5.71654
0.419891	-5.67104
0.428639	-5.6258
0.437387	-5.58082
0.446134	-5.53612
0.454882	-5.50993
0.46363	-5.48247
0.472377	-5.45353
0.481125	-5.4232
0.489873	-5.39154
0.498621	-5.35864
0.507368	-5.32458
0.516116	-5.28945
0.524864	-5.25334
0.533612	-5.21635
0.542359	-5.17856
0.551107	-5.14008
0.559855	-5.10101
0.568603	-5.06146
0.57735	-5.02152
0.586098	-4.98131
0.594846	-4.94093
0.603593	-4.9005
0.612341	-4.86013
0.621089	-4.81993
0.629837	-4.78002
0.638584	-4.74051
0.647332	-4.70151
0.65608	-4.66313
0.664828	-4.62549
0.673575	-4.58869
0.682323	-4.55283
0.691071	-4.51803
0.699819	-4.48438
0.708566	-4.45197
0.717314	-4.42089
0.726062	-4.39124
0.734809	-4.36308
0.743557	-4.33648
0.752305	-4.31152
0.761053	-4.28826
0.7698	-4.26674
0.778548	-4.24701
0.787296	-4.22911
0.796044	-4.21306
0.804791	-4.1989
0.813539	-4.18663
0.822287	-4.17627
0.831034	-4.16781
0.839782	-4.16126
0.84853	-4.1566
0.857278	-4.15382
0.866025	-4.1529
0.873168	-4.15351
0.88031	-4.15534
0.887453	-4.1584
0.894595	-4.16266
0.901738	-4.16814
0.90888	-4.17481
0.916023	-4.18267
0.923165	-4.19171
0.930308	-4.20192
0.93745	-4.21328
0.944593	-4.22577
0.951735	-4.23937
0.958878	-4.25407
0.96602	-4.26984
0.973163	-4.28666
0.980305	-4.30451
0.987448	-4.32336
0.99459	-4.34319
1.00173	-4.36396
1.00888	-4.38565
1.01602	-4.40822
1.02316	-4.43165
1.0303	-4.45591
1.03745	-4.48096
1.04459	-4.50676
1.05173	-4.53329
1.05887	-4.56051
1.06602	-4.58838
1.07316	-4.61687
1.0803	-4.64594
1.08744	-4.67556
1.09459	-4.70569
1.10173	-4.73628
1.10887	-4.76731
1.11601	-4.79874
1.12316	-4.83053
1.1303	-4.86264
1.13744	-4.89504
1.14458	-4.92769
1.15173	-4.96055
1.15887	-4.99359
1.16601	-5.02677
1.17315	-5.06005
1.1803	-5.09341
1.18744	-5.1268
1.19458	-5.16019
1.20172	-5.19355
1.20887	-5.22684
1.21601	-5.26004
1.22315	-5.2931
1.23029	-5.326
1.23744	-5.3587
1.24458	-5.39118
1.25172	-5.42341
1.25886	-5.45535
1.266	-5.48698
1.27315	-5.51826
1.28029	-5.54918
1.28743	-5.57971
1.29457	-5.60981
1.30172	-5.63947
1.30886	-5.66866
1.316	-5.69735
1.32314	-5.72552
1.33029	-5.75315
1.33743	-5.78022
1.34457	-5.80671
1.35171	-5.83259
1.35886	-5.85785
1.366	-5.88246
1.37314	-5.90641
1.38028	-5.92967
1.38743	-5.95224
1.39457	-5.9741
1.40171	-5.99522
1.40885	-6.0156
1.416	-6.03522
1.42314	-6.05406
1.43028	-6.07211
1.43742	-6.08937
1.44457	-6.10581
1.45171	-6.12143
1.45885	-6.13621
1.46599	-6.15015
1.47314	-6.16323
1.48028	-6.17545
1.48742	-6.18679
1.49456	-6.19726
1.50171	-6.20684
1.50885	-6.21552
1.51599	-6.22331
1.52313	-6.2302
1.53028	-6.23617
1.53742	-6.24124
1.54456	-6.24538
1.5517	-6.24861
1.55885	-6.25092
1.56599	-6.2523
1.57313	-6.25276
1.57313	-6.25276
1.57932	-6.27093
1.57932	-5.46016
1.57932	-7.3135
1.57932	-7.13363
1.57932	-7.25967
1.57932	-6.50625
1.57932	-7.05642
1.57932	-8.08889
1.57932	-7.14347
1.57932	-10.5923
1.57932	-6.94613
1.57932	-7.48847
1.57932	-6.48383
1.57932	-9.41108
1.57932	-9.24253
1.57932	-7.74729
1.57932	-6.5119
1.57932	-8.25331
1.57932	-7.22363
1.57932	-9.82873
1.57932	-8.54834
1.57932	-7.5872
1.57932	-6.67331
1.57932	-6.8199
1.57932	-7.79859
1.57932	-7.28118
1.57932	-6.86296
1.57932	-6.39444
1.57932	-5.41263
1.57932	-7.1353
1.57932	-6.27829
1.57932	-8.17387
1.57932	-7.71867
1.57932	-6.76539
1.57932	-7.05263
1.57932	-10.7695
1.57932	-7.39234
1.57932	-6.28967
1.57932	-8.41616
1.57932	-9.63105
1.57932	-6.28857
1.57932	-9.21351
1.57932	-7.58775
1.57932	-9.83387
1.57932	-5.12754
1.57932	-8.89719
1.57932	-7.21669
1.57932	-6.60793
1.57932	-7.32733
1.57932	-4.66809
1.57932	-7.61985
1.57932	-7.04373
1.57932	-10.3659
1.57932	-7.04793
1.57932	-9.04992
1.57932	-5.86723
1.57932	-7.915
1.57932	-8.986
1.57932	-7.90773
1.57932	-6.42164
1.57932	-9.75692
1.57932	-6.63826
1.57932	-7.93748
1.57932	-6.83748
1.57932	-6.08175
1.57932	-6.51283
1.57932	-7.30541
1.57932	-7.65148
1.57932	-6.9163
1.57932	-6.31327
1.57932	-6.7032
1.57932	-5.5252
1.57932	-6.59547
1.57932	-11.1256
1.57932	-8.49831
1.57932	-7.76204
1.57932	-6.87481
1.57932	-7.46113
1.57932	-9.59041
1.57932	-7.6557
1.57932	-6.41013
1.57932	-8.95563
1.57932	-7.21016
1.57932	-6.18655
1.57932	-10.5262
1.57932	-7.54186
1.57932	-6.13059
1.57932	-7.09843
1.57932	-8.35419
1.57932	-7.80392
1.57932	-6.33025
1.57932	-6.96977
1.57932	-7.53071
1.57932	-6.5444
1.57932	-5.95201
1.57932	-9.07305
1.57932	-8.40811
1.57932	-7.58474
1.57932	-4.31726
1.57932	-10.9608
1.57932	-7.42832
1.57932	-9.75481
1.57932	-7.81085
1.57932	-5.09077
1.57932	-8.0758
1.57932	-7.1925
1.57932	-11.5879
1.57932	-4.94461
1.57932	-8.73178
1.57932	-8.23517
1.57932	-6.02115
1.57932	-6.7555
1.57932	-8.58197
1.57932	-7.48688
1.57932	-6.13011
1.57932	-9.97369
1.57932	-7.71494
1.57932	-7.98711
1.57932	-5.28492
1.57932	-7.26924
1.57932	-8.90915
1.57932	-7.71063
1.57932	-5.82746
1.57932	-6.64088
1.57932	-6.89799
1.57932	-6.46869
1.57932	-5.63474
1.57932	-5.48504
1.57932	-7.34
1.57932	-6.71773
1.57932	-8.01138
1.57932	-6.41335
1.57932	-6.1924
1.57932	-7.32876
1.57932	-5.9397
1.57932	-6.79543
1.57932	-10.2435
1.57932	-7.85594
1.57932	-9.2676
1.57932	-4.79489
1.57932	-7.11908
1.57932	-9.63896
1.57932	-7.54995
1.57932	-6.49813
1.57932	-7.25506
1.57932	-7.05579
1.57932	-5.15087
1.57932	-9.74509
1.57932	-7.23105
1.57932	-6.52751
1.57932	-7.3407
1.57932	-7.91161
1.57932	-8.30667
1.57932	-6.16893
1.57932	-5.59143
1.57932	-11.1087
1.57932	-7.30144
1.57932	-5.66424
1.57932	-7.90384
1.57932	-7.77644
1.57932	-6.93463
1.57932	-6.28265
1.57932	-9.20081
1.57932	-7.44913
1.57932	-6.65019
1.57932	-8.34207
1.57932	-7.14658
1.57932	-7.27341
1.57932	-6.26212
1.57932	-7.46492
1.57932	-10.9014
1.57932	-4.83612
1.57932	-7.11131
1.57932	-9.12171
1.57932	-5.94942
1.57932	-6.40324
1.57932	-6.95298
1.57932	-7.98942
1.57932	-6.10552
1.57932	-9.48263
1.57932	-6.87588
1.57932	-6.73227
1.57932	-6.48714
1.57932	-9.15838
1.57932	-8.53229
1.57932	-7.49706
1.57932	-5.52569
1.57932	-5.01162
1.57932	-9.13017
1.57932	-6.5647
1.57932	-4.5103
1.57932	-6.14927
1.57932	-7.48592


0	-3.99804
0.00874774	-4.08373
0.0174955	-4.16755
0.0262432	-4.24945
0.0349909	-4.32939
0.0437387	-4.40733
0.0524864	-4.48324
0.0612341	-4.55709
0.0699819	-4.62883
0.0787296	-4.69843
0.0874773	-4.76587
0.0962251	-4.83112
0.104973	-4.89414
0.113721	-4.95491
0.122468	-5.01341
0.131216	-5.06962
0.139964	-5.1235
0.148711	-5.17505
0.157459	-5.22425
0.166207	-5.27108
0.174955	-5.31553
0.183702	-5.35758
0.19245	-5.39723
0.201198	-5.43447
0.209946	-5.46929
0.218693	-5.50169
0.227441	-5.53167
0.236189	-5.55922
0.244936	-5.58436
0.253684	-5.60708
0.262432	-5.6274
0.27118	-5.64532
0.279927	-5.66085
0.288675	-5.67401
0.297423	-5.68481
0.306171	-5.69327
0.314918	-5.69942
0.323666	-5.70327
0.332414	-5.70486
0.341162	-5.70421
0.349909	-5.70135
0.358657	-5.69632
0.367405	-5.68915
0.376152	-5.67988
0.3849	-5.66855
0.393648	-5.65522
0.402396	-5.63992
0.411143	-5.62271
0.419891	-5.60364
0.428639	-5.58276
0.437387	-5.56015
0.446134	-5.53585
0.454882	-5.49171
0.46363	-5.4476
0.472377	-5.40381
0.481125	-5.36035
0.489873	-5.31723
0.498621	-5.27447
0.507368	-5.23209
0.516116	-5.1901
0.524864	-5.14852
0.533612	-5.10737
0.542359	-5.06668
0.551107	-5.02645
0.559855	-4.98672
0.568603	-4.9475
0.57735	-4.90882
0.586098	-4.8707
0.594846	-4.83318
0.603593	-4.79627
0.612341	-4.76
0.621089	-4.7244
0.629837	-4.68951
0.638584	-4.65535
0.647332	-4.62196
0.65608	-4.58937
0.664828	-4.55761
0.673575	-4.52672
0.682323	-4.49675
0.691071	-4.46772
0.699819	-4.43968
0.708566	-4.41266
0.717314	-4.38672
0.726062	-4.36189
0.734809	-4.33821
0.743557	-4.31574
0.752305	-4.29451
0.761053	-4.27458
0.7698	-4.25599
0.778548	-4.23878
0.787296	-4.22301
0.796044	-4.20872
0.804791	-4.19595
0.813539	-4.18475
0.822287	-4.17517
0.831034	-4.16725
0.839782	-4.16102
0.84853	-4.15653
0.857278	-4.15381
0.866025	-4.1529
0.873168	-4.15351
0.88031	-4.15534
0.887453	-4.1584
0.894595	-4.16266
0.901738	-4.16814
0.90888	-4.17481
0.916023	-4.18267
0.923165	-4.19171
0.930308	-4.20192
0.93745	-4.21328
0.944593	-4.22577
0.951735	-4.23937
0.958878	-4.25407
0.96602	-4.26984
0.973163	-4.28666
0.980305	-4.30451
0.987448	-4.32336
0.99459	-4.34319
1.00173	-4.36396
1.00888	-4.38565
1.01602	-4.40822
1.02316	-4.43165
1.0303	-4.45591
1.03745	-4.48096
1.04459	-4.50676
1.05173	-4.53329
1.05887	-4.56051
1.06602	-4.58838
1.07316	-4.61687
1.0803	-4.64594
1.08744	-4.67556
1.09459	-4.70569
1.10173	-4.73628
1.10887	-4.76731
1.11601	-4.79874
1.12316	-4.83053
1.1303	-4.86264
1.13744	-4.89504
1.14458	-4.92769
1.15173	-4.96055
1.15887	-4.99359
1.16601	-5.02677
1.17315	-5.06005
1.1803	-5.09341
1.18744	-5.1268
1.19458	-5.16019
1.20172	-5.19355
1.20887	-5.22684
1.21601	-5.26004
1.22315	-5.2931
1.23029	-5.326
1.23744	-5.3587
1.24458	-5.39118
1.25172	-5.42341
1.25886	-5.45535
1.266	-5.48698
1.27315	-5.51826
1.28029	-5.54918
1.28743	-5.57971
1.29457	-5.60981
1.30172	-5.63947
1.30886	-5.66866
1.316	-5.69735
1.32314	-5.72552
1.33029	-5.75315
1.33743	-5.78022
1.34457	-5.80671
1.35171	-5.83259
1.35886	-5.85785
1.366	-5.88246
1.37314	-5.90641
1.38028	-5.92967
1.38743	-5.95224
1.39457	-5.9741
1.40171	-5.99522
1.40885	-6.0156
1.416	-6.03522
1.42314	-6.05406
1.43028	-6.07211
1.43742	-6.08937
1.44457	-6.10581
1.45171	-6.12143
1.45885	-6.13621
1.46599	-6.15015
1.47314	-6.16323
1.48028	-6.17545
1.48742	-6.18679
1.49456	-6.19726
1.50171	-6.20684
1.50885	-6.21552
1.51599	-6.22331
1.52313	-6.2302
1.53028	-6.23617
1.53742	-6.24124
1.54456	-6.24538
1.5517	-6.24861
1.55885	-6.25092
1.56599	-6.2523
1.57313	-6.25276
1.57313	-6.25276
1.57932	-6.23433
1.57932	-5.45907
1.57932	-4.98118
1.57932	-5.46565
1.57932	-5.0881
1.57932	-5.80429
1.57932	-2.02014
1.57932	-0.217075
1.57932	-6.03959
1.57932	0
1.57932	-5.79756
1.57932	-1.41033
1.57932	-5.90707
1.57932	-1.3423
1.57932	-1.02779
1.57932	-4.45544
1.57932	-6.36214
1.57932	-0.593006
1.57932	-5.09344
1.57932	0
1.57932	-2.96172
1.57932	-6.32167
1.57932	-6.38855
1.57932	-5.94369
1.57932	-4.27144
1.57932	-5.06421
1.57932	-5.48963
1.57932	-1.91216
1.57932	-2.90298
1.57932	-5.85794
1.57932	-2.07453
1.57932	-3.44106
1.57932	-4.97685
1.57932	-5.54017
1.57932	-5.32707
1.57932	0
1.57932	-4.94567
1.57932	-5.87242
1.57932	-3.29074
1.57932	-0.544858
1.57932	-6.14012
1.57932	-1.48906
1.57932	-6.5959
1.57932	0
1.57932	-5.08833
1.57932	-2.38277
1.57932	-5.13177
1.57932	-5.67336
1.57932	-4.9657
1.57932	-4.09128
1.57932	-6.55361
1.57932	-3.89556
1.57932	0
1.57932	-5.31976
1.57932	-2.01162
1.57932	-5.68231
1.57932	-2.33537
1.57932	-1.77588
1.57932	-4.00142
1.57932	-6.07415
1.57932	-0.520766
1.57932	-6.17517
1.57932	-3.714
1.57932	-4.01733
1.57932	-2.28037
1.57932	-6.31835
1.57932	-4.32507
1.57932	-4.59421
1.57932	-5.48507
1.57932	-5.9327
1.57932	-4.04926
1.57932	-2.81614
1.57932	-6.35487
1.57932	0
1.57932	-3.1441
1.57932	-4.39354
1.57932	-5.5661
1.57932	-7.03485
1.57932	-0.133416
1.57932	-4.56266
1.57932	-5.77351
1.57932	-2.16044
1.57932	-5.12688
1.57932	-5.93696
1.57932	0
1.57932	-7.03062
1.57932	-4.37145
1.57932	-6.27308
1.57932	-3.40913
1.57932	-4.37549
1.57932	-5.94649
1.57932	-5.05979
1.57932	-0.802458
1.57932	-6.53316
1.57932	-3.37264
1.57932	-1.90826
1.57932	-3.17837
1.57932	-4.73987
1.57932	-4.30521
1.57932	0
1.57932	-4.89635
1.57932	-0.596934
1.57932	-4.54546
1.57932	-5.07951
1.57932	-2.69432
1.57932	-6.92278
1.57932	0
1.57932	-4.84942
1.57932	-1.80724
1.57932	-3.64944
1.57932	-5.90693
1.57932	-5.71873
1.57932	-2.65076
1.57932	-7.38827
1.57932	-5.06421
1.57932	-0.0304647
1.57932	-4.5035
1.57932	-2.79336
1.57932	-5.25372
1.57932	-3.96847
1.57932	-2.20612
1.57932	-4.3671
1.57932	-4.29273
1.57932	-5.81417
1.57932	-6.0122
1.57932	-6.27428
1.57932	-3.85888
1.57932	-3.61981
1.57932	-6.73497
1.57932	-3.58938
1.57932	-3.788
1.57932	-6.03195
1.57932	-6.10676
1.57932	-5.04921
1.57932	-2.36621
1.57932	-6.78059
1.57932	0
1.57932	-4.33088
1.57932	-1.20678
1.57932	-4.78385
1.57932	-5.33304
1.57932	-0.356239
1.57932	-4.68671
1.57932	-5.07868
1.57932	-5.45607
1.57932	-5.32791
1.57932	-5.10835
1.57932	0
1.57932	-7.1318
1.57932	-2.99964
1.57932	-6.78521
1.57932	-2.90641
1.57932	-3.51483
1.57932	-6.16836
1.57932	-5.5765
1.57932	0
1.57932	-6.04655
1.57932	-4.63745
1.57932	-4.05721
1.57932	-4.34053
1.57932	-6.80513
1.57932	-6.20291
1.57932	-1.13441
1.57932	-4.84233
1.57932	-5.71954
1.57932	-0.0463019
1.57932	-7.13475
1.57932	-5.18052
1.57932	-6.04065
1.57932	-7.4059
1.57932	0
1.57932	-4.75063
1.57932	-2.13604
1.57932	-1.38713
1.57932	-5.90418
1.57932	-6.12489
1.57932	-2.4916
1.57932	-4.79944
1.57932	-3.9448
1.57932	-0.989984
1.57932	-5.88658
1.57932	-6.50237
1.57932	-6.48699
1.57932	-1.28038
1.57932	-3.13411
1.57932	-4.73208
1.57932	-2.86226
1.57932	-4.95309
1.57932	-1.60391
1.57932	-5.93469
1.57932	-3.79672
1.57932	-5.78202
1.57932	-6.81439


0	0
0.00874774	0
0.0174955	0
0.0262432	0
0.0349909	0
0.0437387	0
0.0524864	0
0.0612341	0
0.0699819	0
0.0787296	0
0.0874773	0
0.0962251	0
0.104973	0
0.113721	0
0.122468	0
0.131216	0
0.139964	0
0.148711	0
0.157459	0
0.166207	0
0.174955	0
0.183702	0
0.19245	0
0.201198	0
0.209946	0
0.218693	0
0.227441	0
0.236189	0
0.244936	0
0.253684	0
0.262432	0
0.27118	0
0.279927	0
0.288675	0
0.297423	0
0.306171	0
0.314918	0
0.323666	0
0.332414	0
0.341162	0
0.349909	0
0.358657	0
0.367405	0
0.376152	0
0.3849	0
0.393648	0
0.402396	0
0.411143	0
0.419891	0
0.428639	0
0.437387	0
0.446134	0
0.454882	0
0.46363	0
0.472377	0
0.481125	0
0.489873	0
0.498621	0
0.507368	0
0.516116	0
0.524864	0
0.533612	0
0.542359	0
0.551107	0
0.559855	0
0.568603	0
0.57735	0
0.586098	0
0.594846	0
0.603593	0
0.612341	0
0.621089	0
0.629837	0
0.638584	0
0.647332	0
0.65608	0
0.664828	0
0.673575	0
0.682323	0
0.691071	0
0.699819	0
0.708566	0
0.717314	0
0.726062	0
0.734809	0
0.743557	0
0.752305	0
0.761053	0
0.7698	0
0.778548	0
0.787296	0
0.796044	0
0.804791	0
0.813539	0
0.822287	0
0.831034	0
0.839782	0
0.84853	0
0.857278	0
0.866025	0
0.873168	0
0.88031	0
0.887453	0
0.894595	0
0.901738	0
0.90888	0
0.916023	0
0.923165	0
0.930308	0
0.93745	0
0.944593	0
0.951735	0
0.958878	0
0.96602	0
0.973163	0
0.980305	0
0.987448	0
0.99459	0
1.00173	0
1.00888	0
1.01602	0
1.02316	0
1.0303	0
1.03745	0
1.04459	0
1.05173	0
1.05887	0
1.06602	0
1.07316	0
1.0803	0
1.08744	0
1.09459	0
1.10173	0
1.10887	0
1.11601	0
1.12316	0
1.1303	0
1.13744	0
1.14458	0
1.15173	0
1.15887	0
1.16601	0
1.17315	0
1.1803	0
1.18744	0
1.19458	0
1.20172	0
1.20887	0
1.21601	0
1.22315	0
1.23029	0
1.23744	0
1.24458	0
1.25172	0
1.25886	0
1.266	0
1.27315	0
