0.0006459554735738782	8.567738261477248e-22
-2.9114110583906407e-21	-0.00013012985243009126
-7.253778402049015e-22	-0.0001301298524300913
2.188913130206404e-20	-0.00036165098823350255
-5.7656846804383496e-05	2.7935146600446826e-21
-2.062084618860773e-05	-1.4399560103323107e-23
4.145856670200124e-05	-2.0051387443877427e-21
-5.76568468043834e-05	-1.915141493741973e-21
-7.180834393684914e-05	-1.2527617289891103e-21
0.0006479757516178672	-8.222148818997494e-21
9.26971681651425e-22	-0.00013038973752301517
4.292868855803201e-21	-0.00011985281345606233
6.569799297141168e-23	-0.00036237829728309073
-5.775071258550905e-05	-5.126243396783026e-21
-1.8982509499946406e-05	-5.2774387778679184e-21
4.343718993941675e-05	8.94932660421531e-21
-5.307640263642901e-05	-2.937510261077914e-21
-7.191212718910185e-05	-1.079967007749233e-22
0.0006498297299884769	-9.928496691241282e-21
-1.6064509240269842e-22	-0.0001306280933517832
-2.974409133842679e-22	-0.00010951405640142747
-3.867181860248712e-21	-0.0003630453608649859
-5.783677961588493e-05	-9.402912747469989e-21
-1.733685038323951e-05	2.2319318160150816e-21
4.525440746674694e-05	-4.03187682893047e-22
-4.8475378812779016e-05	6.926188409698415e-21
-7.2007269688514e-05	-5.853421182000843e-21
0.0006479757516178682	-4.463863632030163e-22
5.8754705084090566e-21	-0.00011985281345606233
5.461483155438517e-21	-0.00013038973752301514
1.44337590585685e-20	-0.00036237829728309057
-5.307640263642908e-05	2.030337974568558e-21
-1.8982509499946426e-05	-1.2311623888341256e-21
4.0559134016231796e-05	8.06375365786094e-22
-5.7750712585509026e-05	5.8894200822591505e-21
-7.35737735510958e-05	-1.5551524911588955e-21
0.0006500004010145148	9.215718466126788e-22
8.132601554604954e-21	-0.00012009207245082956
1.583051638859084e-21	-0.00012009207245082953
-3.2983992361674493e-21	-0.00036310687121372353
-5.316279478848297e-05	-2.275130496325051e-21
-1.747433093631034e-05	3.1175047623694527e-21
4.2539219535734244e-05	-3.6070898058824385e-21
-5.316279478848296e-05	3.974278588517177e-21
-7.36800895502181e-05	5.212640757402965e-21
0.0006518583888941086	-7.473371693624692e-21
9.317865345609736e-21	-0.00012031151074913642
-8.486740735896057e-22	-0.000109732591516934
-7.516570373934662e-21	-0.0003637750946414881
-5.324200910653869e-05	5.0830447164730566e-21
-1.595941386229177e-05	2.1239351152401583e-21
4.4357781551258365e-05	-2.210332475860097e-21
-4.855426800501146e-05	-4.7950535144065946e-21
-7.377755390089327e-05	1.951140394000281e-21
0.0006498297299884746	-2.4479252175649283e-22
2.4974237054201013e-22	-0.00010951405640142718
-7.154781426338669e-23	-0.00013062809335178316
-5.447533581588423e-21	-0.00036304536086498627
-4.847537881277908e-05	-3.095905422214468e-21
-1.7336850383239555e-05	5.335037018281211e-21
3.973292107403674e-05	6.458202706340413e-21
-5.783677961588484e-05	-3.700686946554039e-21
-7.519510134367195e-05	-3.4918933250558536e-21
0.0006518583888941102	3.499093105107515e-21
-2.3232790254205374e-21	-0.00010973259151693412
3.394246308105194e-21	-0.00012031151074913647
-1.6973481471792113e-21	-0.0003637750946414888
-4.855426800501143e-05	-2.8655124605612984e-21
-1.5959413862291782e-05	-4.802253294458256e-21
4.171434513162023e-05	6.515800946753706e-21
-5.3242009106538545e-05	7.098983130938291e-21
-7.53037426293572e-05	5.212640757402965e-21
0.0006537200543886122	-5.0398460361630874e-23
1.3803778304048114e-20	-0.00010993302263629459
-6.242209304790567e-21	-0.0001099330226362946
-5.848021346962097e-21	-0.00036444438160168966
-4.862660272262397e-05	3.081505862111145e-21
-1.457582481002127e-05	1.8647430333803424e-21
4.353413786433074e-05	-2.8439131204063137e-21
-4.862660272262393e-05	1.90074193363865e-21
-7.540333864472864e-05	4.86705131492321e-21
0.0006517324215351522	-2.0375377546202194e-21
5.624828165360588e-23	-0.0001308779229512049
-9.274216679046538e-22	-0.0001308779229512049
-1.1437750584570836e-20	-0.0003532089029224395
-5.622799292464107e-05	1.0353283714289314e-20
-2.0717366664793703e-05	2.181533355653451e-21
3.890822428791262e-05	5.5546303098568884e-21
-5.622799292464104e-05	7.962956737137677e-21
-6.739102129894972e-05	-3.513492665210838e-21
0.0006537652947941325	8.639736061993864e-23
-5.173491953372055e-21	-0.00013113910875784478
-8.590237574138691e-22	-0.00012054151840113384
-3.7798845271223157e-23	-0.0003539183716777333
-5.631948327956046e-05	-2.7359164196313905e-21
-1.907134495520789e-05	-2.7647155398380365e-21
4.089111368037437e-05	-5.6878262408126274e-21
-5.1760989133674394e-05	3.0527067419044985e-21
-6.748837125912972e-05	6.67419610789026e-21
0.0006556308259047682	3.549491565469146e-21
-2.713417106969948e-21	-0.0001313786572892714
1.8845424285224118e-21	-0.00011014311281617159
-2.1635339055242968e-21	-0.00035456907164800806
-5.6403372176315315e-05	3.815883427380623e-21
-1.7417970663331324e-05	-8.639736061993864e-22
4.271225360991695e-05	6.199010624480597e-21
-4.727393384611023e-05	-2.1311348952918197e-21
-6.757761602211425e-05	-6.6165978674769676e-21
0.0006537652947941302	-5.039846036163088e-22
4.21142134396878e-21	-0.00012054151840113387
1.836843885680154e-21	-0.0001311391087578448
1.6489296263317874e-20	-0.00035391837167773324
-5.176098913367435e-05	2.7503159797347135e-21
-1.907134495520791e-05	4.44946407192684e-21
3.800108713025502e-05	7.8477602563110935e-22
-5.63194832795605e-05	-1.1519648082658485e-21
-6.915692886580629e-05	-6.774993028613522e-21
0.0006558025624905905	-5.291838337971242e-21
-1.0844668702815216e-21	-0.00012078197460656798
-1.2167628287308025e-21	-0.000120781974606568
-7.615567349645008e-21	-0.0003546290734793442
-5.1845194921155553e-05	2.5199230180815436e-21
-1.7556093232363198e-05	1.663149191933819e-21
3.998543914499523e-05	5.7922230515617196e-21
-5.1845194921155553e-05	-4.463863632030163e-22
-6.925681216208471e-05	6.623797647528629e-22
0.0006576721242789681	-5.695026020864289e-21
-4.755454724122456e-21	-0.00012100251069899625
-5.579829540037704e-23	-0.00011036274121772888
1.9680598771216856e-20	-0.00035528090410324916
-5.192240446522259e-05	3.412695744487576e-21
-1.603407525193527e-05	6.782192808665184e-21
4.1807923888691355e-05	4.474663302107655e-21
-4.7350826495415156e-05	3.945479468310531e-21
-6.934837931636872e-05	-2.851112900457975e-21
0.0006556308259047672	-2.433525657461605e-21
1.7846454803056077e-21	-0.00011014311281617164
-1.0529678325555022e-22	-0.00013137865728927143
-9.863698670776329e-21	-0.00035456907164800806
-4.7273933846110134e-05	-5.759824041329243e-23
-1.7417970663331328e-05	-3.110304982317791e-21
3.7167805397382655e-05	-2.0087386344135734e-21
-5.640337217631522e-05	-1.468755130538957e-21
-7.07787046901287e-05	-6.5517998470120134e-21
0.0006576721242789662	1.8791425934836654e-21
1.2599615090407718e-23	-0.00011036274121772877
-7.802761630988208e-22	-0.00012100251069899632
4.705056263760825e-21	-0.0003552809041032494
-4.735082649541513e-05	-1.1519648082658485e-21
-1.603407525193528e-05	1.5839516113655416e-22
3.915349625490895e-05	3.2399010232476993e-23
-5.1922404465222736e-05	3.8590821076905924e-21
-7.08809138252775e-05	5.356636358436196e-21
0.0006595453830939482	-3.419895524539238e-21
-6.980186760085876e-21	-0.00011056417483620532
-1.9637400090906886e-21	-0.00011056417483620519
-6.629197482567375e-21	-0.0003559337714905122
-4.7421330495399974e-05	2.8655124605612984e-21
-1.464400197693862e-05	6.3358064454621665e-22
4.0977212008044425e-05	-7.775762455794477e-22
-4.7421330495399906e-05	1.0079692072326175e-22
-7.097461315045409e-05	7.818961136104446e-21
0.0006573742949478155	-6.832591269026815e-21
-2.4992236504330167e-21	-0.00013160727209480828
2.9492099036618638e-21	-0.0001316072720948083
1.4885545256810262e-21	-0.0003445936866644885
-5.477831138941272e-05	-5.183841637196319e-22
-2.0811397723252317e-05	-1.8287441331220346e-21
3.6410178833032935e-05	6.098213703757336e-21
-5.4778311389412576e-05	-1.627150291675511e-21
-6.306427965148202e-05	4.708656153786656e-21
0.0006594194507513144	-1.0677273816614084e-20
-5.5150315195727496e-21	-0.00013186972524499764
-3.1445039375631834e-21	-0.00012121298650946245
6.5517998470120134e-21	-0.00034528503728798485
-5.486739645392667e-05	4.017477268827147e-21
-1.9157889130166692e-05	1.8287441331220346e-21
3.839720427928656e-05	5.320637458177888e-21
-5.042640853794427e-05	2.303929616531697e-22
-6.315533500704875e-05	-7.379774552953092e-21
0.0006612962477886475	9.338114727005035e-21
-1.0681773679146373e-20	-0.00013211043587890516
-2.0933360500205966e-21	-0.00011075642430608519
-3.2974992636609914e-21	-0.0003459191189128301
-5.494907983967175e-05	-7.37257477290143e-21
